,Year,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Inflation, consumer prices (annual %)",GDP (current US$),"Cause of death, by injury (% of total)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Population, total","Unemployment, total (% of total labor force) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Physicians (per 1,000 people)",Country Name,Gini index,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),Poverty gap at $2.15 a day (2017 PPP) (%),Poverty gap at $3.65 a day (2017 PPP) (%),Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty gap at $6.85 a day (2017 PPP) (%),GDP per capita
15220,2017,92.99291534423828,0.8472499847412116,1.14713216957606,332121063806.391,3.503516533472435,11.748108100891098,35.61556396484374,5764980.0,5.83,2.61,81.1024390243903,4.1324,Denmark,28.7,0.2,0.3,0.1,0.1,0.1,0.2,57610.09818011355
15221,2017,60.04291152954104,0.0,3.27955694678546,79998045975.5137,13.65801114604545,1.19762003421783,15.3792266845703,10647244.0,5.83,1.56,73.063,1.4308999999999998,Dominican Republic,42.2,5.4,25.5,0.3,1.4,1.0,7.5,7513.497950785546
15229,2017,72.9591369628906,0.306490004062653,29.5066083940039,248362771739.13,4.876367771990115,0.692979991436005,6.16790008544922,101789386.0,11.767,1.43,71.302,0.7993,"Egypt, Arab Rep.",31.5,22.0,72.6,0.4,4.5,2.5,26.2,2439.9672843996723
15232,2017,76.56372222900391,0.7430633306503296,1.95607633363964,1313245330197.66,3.51921691197879,13.2181167602539,30.521997833251966,46593236.0,17.22,2.97,83.2829268292683,3.8723,Spain,34.7,1.1,2.5,0.5,0.7,0.7,1.2,28185.32136719716
15233,2017,97.8234634399414,0.931609988212585,3.41723549488057,26924385103.0662,4.30487224148642,21.2413291931152,38.7834014892578,1317384.0,5.81,4.69,78.0926829268293,3.4629,Estonia,30.4,0.6,1.3,0.2,0.3,0.3,0.6,20437.76537673617
15239,2017,84.2147979736328,0.836380004882813,1.03228275064674,2595151045197.67,6.47555200695348,9.49569988250732,30.1307907104492,66918020.0,9.41,5.98,82.5756097560976,3.2392,France,31.6,0.0,0.1,0.0,0.0,0.0,0.0,38781.049487083896
15243,2017,99.7478179931641,1.0010199546814,2.55775577557754,2683488510504.04,3.564603198741885,11.9904203414917,44.0941696166992,66058859.0,4.33,2.54,81.2560975609756,2.7828,United Kingdom,32.6,0.5,0.7,0.2,0.3,0.2,0.4,40622.689388323226
15244,2017,97.5211715698242,0.512000024318695,6.03531725272117,16242647229.7398,4.204230964768875,27.1470394134521,34.0637588500977,3728004.0,13.94,2.89,73.57,6.1297,Georgia,37.9,20.1,53.9,1.6,6.0,6.2,21.0,4356.9285949639
15251,2017,68.78899002075194,0.5637374967336655,1.12125452031427,199844406013.533,3.605176554229605,3.455472469329835,23.68594217300415,10754679.0,21.49,4.21,81.2878048780488,6.1725,Greece,34.4,1.6,5.3,0.4,0.7,0.9,1.8,18582.08934116332
15263,2017,97.19128799438474,0.7031950056552887,2.34824281150159,143112196040.326,4.340645346918355,9.449732303619381,22.236737728118896,9787966.0,4.16,7.02,75.8170731707317,3.3447,Hungary,30.6,1.5,4.0,0.4,0.6,0.6,1.6,14621.239595675546
15268,2017,49.11213378906248,0.04206249956041577,3.80879806953163,1015618744168.15,4.896325801599495,0.572444009780884,9.66431617736816,264498852.0,3.78,1.04,69.936,0.3767,Indonesia,38.8,29.7,65.3,1.0,7.9,6.6,27.4,3839.785074636732
15273,2017,86.1611022949219,0.987839996814728,0.340531561461793,336377500160.549,3.91101313079722,11.3766498565674,36.656421661377,4807388.0,6.71,2.97,82.1560975609756,3.2946,Ireland,31.4,0.3,0.5,0.2,0.2,0.2,0.3,69970.94891457669
15274,2017,69.15565490722659,0.32696500420570396,8.04492437660281,486630147094.69,11.10939262387545,4.048490047454835,22.396039962768548,84505076.0,12.23,1.56,75.971,1.1292,"Iran, Islamic Rep.",40.8,4.3,20.9,0.1,1.0,0.6,6.1,5758.590727670489
15276,2017,99.50323486328125,1.403019964694975,1.76041559180606,24728285177.4603,5.692752293399085,16.5094499588013,38.5369853973389,343400.0,2.74,3.06,82.6609756097561,3.9773,Iceland,26.1,0.0,0.0,0.0,0.0,0.0,0.0,72010.1490316258
15277,2017,89.0065536499023,1.42487996816635,0.259414974505786,358245427458.541,4.202028134011474,12.66612005233765,46.932224273681655,8713300.0,4.22,3.02,82.5512195121951,3.4789,Israel,38.2,1.2,4.2,0.2,0.4,0.5,1.4,41114.781708255316
15278,2017,79.42567952473956,0.401259988546371,1.22653316645808,1961796197354.37,3.79277342988784,12.964750289917,14.922193527221665,60536709.0,11.21,3.18,82.9463414634147,3.9805,Italy,35.9,1.8,3.3,1.1,1.3,1.4,1.9,32406.72031501366
15307,2017,99.31238301595052,0.6616524904966365,2.93036312374664,30483806017.8321,5.310230584229011,13.120183944702159,31.388455963134767,1942248.0,8.72,5.57,74.6292682926829,3.1905,Latvia,35.6,1.5,4.5,0.3,0.7,0.8,1.6,15695.115154106015
15312,2017,96.69879531860353,0.14465499855577946,6.57022997455603,9519053158.46404,6.260091806582166,1.0719824880361561,33.56966972351074,2755189.0,3.89,5.66,70.516,3.2066,Moldova,25.9,0.7,17.5,0.0,0.1,0.0,3.3,3454.9546903911278
15319,2017,68.4875717163086,0.253210008144379,1.3516188967744,11307067000.7188,2.71060983750131,1.93279004096985,21.9574394226074,2074502.0,22.81,4.28,75.9536585365854,2.8736,North Macedonia,34.2,9.2,23.1,1.8,3.8,4.5,9.1,5450.4970352975315
15321,2017,80.01862182617188,0.39283600151538856,1.3643544815071,13489296992.0001,3.22213226027113,5.855229854583742,19.42870368957516,467999.0,4.0,4.49,82.3463414634146,2.7595,Malta,29.2,0.2,0.3,0.1,0.1,0.2,0.2,28823.34575928602
15322,2017,42.6302795410156,0.0476099997758865,4.57253655317505,61449391917.1276,7.400156895221205,0.260670006275177,9.35006999969482,52288341.0,1.36,1.04,65.843,0.8638,Myanmar,30.7,19.6,68.2,0.3,4.0,2.0,23.5,1175.202554564269
15338,2017,90.03072662353516,0.608210015296936,1.3814587140721,833869641687.068,5.339079859739515,11.435461997985838,32.49808044433592,17131296.0,4.84,3.28,81.7609756097561,3.6266,Netherlands,28.5,0.3,0.4,0.1,0.1,0.2,0.2,48675.2223350217
15339,2017,99.2403411865234,1.01668000221252,1.87510059552548,401745275035.261,5.49473591165774,10.8681602478027,38.0324516296387,5276968.0,4.16,3.6,82.609756097561,4.7176,Norway,27.0,0.3,0.6,0.2,0.2,0.3,0.3,76131.83840327646
15347,2017,69.4722290039063,0.232899993658066,0.875585918759905,62202700000.0,9.092403399379124,16.8009796142578,26.7175807952881,4096063.0,5.392,2.2600000000000002,77.795,1.5859,Panama,49.9,5.3,14.0,0.8,1.9,2.1,5.5,15185.972481380291
15352,2017,85.8963801066081,0.5511700014273327,2.07593553673862,524641206562.004,4.513011186193619,19.968802769978833,25.719483057657868,37974826.0,4.89,6.62,77.7536585365854,2.3788,Poland,29.7,0.6,1.7,0.2,0.3,0.3,0.6,13815.499946253974
15356,2017,55.180721282959,0.5658900141716,1.36861411643481,221357874718.932,4.623682974238335,14.2225103378296,19.261890411377,10300300.0,8.87,3.39,81.4243902439025,5.124,Portugal,33.8,0.7,2.3,0.2,0.3,0.4,0.8,21490.429863104182
15357,2017,49.92271359761555,0.07474999999006594,3.60247741348942,38997129809.1697,11.58444538821395,6.771778424580892,14.926683266957584,6355404.0,4.61,0.8133333333333334,73.644,1.20295,Paraguay,48.5,5.2,21.0,0.2,1.3,1.0,6.7,6136.058354302842
15363,2017,90.5290374755859,0.0810699984431267,1.33902121104396,210147181055.277,3.6442086651736147,9.26996040344238,14.6833896636963,19588715.0,4.93,6.89,75.309756097561,2.9807,Romania,36.0,6.7,16.3,1.3,2.9,3.3,6.8,10727.971745736104
15376,2017,89.7998199462891,0.393229991197586,3.13106248590119,44179075778.9267,2.740780774010875,2.17539000511169,20.7765407562256,7020858.0,13.48,5.61,75.5390243902439,2.4607,Serbia,36.2,9.0,21.7,3.3,4.8,5.4,9.6,6292.54654900109
15383,2017,99.2805023193359,0.631749987602234,1.31194588223234,95649966260.981,6.186008198194481,18.566520690918,20.8929805755615,5439232.0,8.13,5.82,77.1658536585366,3.4156,Slovak Republic,23.2,1.3,2.7,0.1,0.4,0.2,1.1,17585.197002257122
15384,2017,97.7727813720703,2.75571990013123,1.42910743319297,48589100043.0958,7.089452370547745,15.3223104476929,28.1766605377197,2066388.0,6.56,4.5,81.0292682926829,3.0861,Slovenia,24.2,0.0,0.1,0.0,0.0,0.0,0.0,23514.02546041489
15385,2017,91.0670318603516,1.24491000175476,1.79449904665596,541018749769.097,5.09838660246941,11.319769859314,32.8181190490723,10057698.0,6.72,2.21,82.409756097561,4.3338,Sweden,28.8,0.3,0.8,0.1,0.2,0.2,0.3,53791.508729840265
15406,2017,60.8933181762695,0.422719985246658,11.1443110840764,858988578709.755,5.1799525259012995,2.26333999633789,19.0878391265869,82089826.0,10.82,2.81,77.141,1.8492,Turkiye,41.4,1.5,10.9,0.0,0.3,0.1,2.8,10464.007789585947
15413,2017,95.73476562500001,1.8891420125961278,2.13011000365963,19477336549000.0,6.4294630186527,12.71263999938964,44.19923400878906,325122128.0,4.36,2.87,78.5390243902439,2.61,United States,41.2,1.5,2.0,1.0,1.1,1.2,1.4,59907.754260885005
15436,2018,82.8856201171875,0.905449986457825,3.06863379251991,427049432157.931,18.57111091964325,10.0739097595215,51.7846717834473,9140169.0,2.24,1.28,79.627,2.5278,United Arab Emirates,26.0,0.0,0.4,0.0,0.0,0.0,0.1,46722.26871931263
15441,2018,93.4390716552734,1.13663005828857,1.91140094445692,1428266513154.48,5.90080858581463,7.80558013916016,43.2722282409668,24966643.0,5.3,3.83,82.7487804878049,3.7595,Australia,34.3,0.7,1.0,0.4,0.5,0.5,0.6,57206.990669689956
15445,2018,86.01964378356932,0.6153825074434279,2.05316499865181,543299066998.892,6.1607616438426405,14.435434818267801,33.881930351257324,11427054.0,5.95,5.62,81.5951219512195,3.1146,Belgium,27.2,0.1,0.2,0.1,0.1,0.1,0.1,47544.981147274884
15456,2018,64.6958389282227,0.17368000000715267,2.27205987230148,40287647930.5355,8.790281663914204,1.1205099821090683,29.733506520589202,11606905.0,3.52,1.23,67.748,1.31,Bolivia,42.6,7.7,19.1,1.3,3.0,3.3,7.8,3471.0069506501086
15457,2018,60.0145111083984,0.257620006799698,3.66485028376724,1916933708404.16,12.00380107681945,0.957949995994568,16.5433902740479,210166592.0,12.46,2.1166666666666667,75.109,2.2379,Brazil,53.9,10.9,26.7,2.0,4.5,5.3,11.1,9121.020092499573
15465,2018,97.0852584838867,2.93415999412537,0.936335464113605,725562534363.895,5.69753397019862,19.9682102203369,38.9819602966309,8514329.0,4.71,4.63,83.7536585365854,4.3328,Switzerland,33.1,0.0,0.2,0.0,0.0,0.0,0.1,85216.64295141696
15476,2018,54.5584602355957,0.314749985933304,2.22111461526584,62420164964.6987,11.2375609157797,2.82293009757996,22.2299098968506,5040734.0,9.01,1.11,79.484,2.8939,Costa Rica,48.0,4.0,13.9,0.6,1.4,1.5,4.8,12383.149946951911
15481,2018,81.7732315063477,0.754980027675629,1.43549119531762,25597301190.678,5.081275914903185,12.2080698013306,37.7905197143555,1218831.0,8.37,3.4166666666666665,81.382,2.9799,Cyprus,32.7,0.1,0.2,0.0,0.0,0.0,0.1,21001.518004282792
15482,2018,99.81241798400883,0.6524975001811983,2.14949494949492,249000540729.179,4.88008509505434,15.756454706192024,20.410412788391124,10629928.0,2.24,6.62,79.0292682926829,4.024,Czechia,25.0,0.0,0.2,0.0,0.0,0.0,0.1,23424.480460185525
15483,2018,96.3322525024414,1.25295996665955,1.73216879766946,3974443355019.53,4.2943042402017,11.1985902786255,25.7418899536133,82905782.0,3.38,8.063333333333334,80.8926829268293,4.2996,Germany,31.8,0.2,0.2,0.0,0.0,0.0,0.1,47939.27828844953
15486,2018,93.8091125488281,0.77863997220993,0.813609467455633,356841216410.068,3.503516533472435,12.7257099151611,37.1166496276855,5793636.0,5.13,2.43,80.9536585365854,4.2247,Denmark,28.2,0.2,0.3,0.1,0.2,0.2,0.2,61591.92886989586
15487,2018,61.8891830444336,0.0,3.56443426013507,85555390385.9812,13.65801114604545,1.19762003421783,17.1756649017334,10765531.0,5.86,1.5266666666666666,73.232,1.41,Dominican Republic,43.7,4.2,22.2,0.2,0.9,0.8,6.3,7947.159353865703
15498,2018,77.7223587036133,0.660179972648621,1.67498136863794,1421702715218.01,3.51921691197879,12.924280166626,31.106409072876,46797754.0,15.25,2.97,83.4317073170732,4.0299,Spain,34.7,1.2,2.7,0.6,0.8,0.8,1.3,30379.721112641644
15499,2018,97.8234634399414,0.931609988212585,3.43632688420445,30624720196.2285,4.30487224148642,21.2413291931152,40.2903594970703,1321977.0,5.41,4.57,78.2439024390244,3.481,Estonia,30.3,0.5,1.1,0.2,0.3,0.2,0.5,23165.84947864335
15505,2018,84.17492866516116,0.8129075020551682,1.85081508315494,2790956878746.61,6.47555200695348,9.469974994659413,30.550222873687726,67158348.0,9.02,5.91,82.6756097560976,3.24,France,32.4,0.1,0.1,0.0,0.0,0.0,0.1,41557.85485888679
15509,2018,99.77520751953125,1.0402249693870549,2.29283990345939,2878152147315.82,3.564603198741885,12.7830400466919,45.6689739227295,66460344.0,4.0,2.5,81.2560975609756,2.8044,United Kingdom,33.7,0.5,0.7,0.3,0.4,0.5,0.5,43306.308304931736
15517,2018,69.21184794108073,0.5715399980545043,0.625621413453588,212049447242.107,3.605176554229605,3.805973291397097,23.905526479085296,10732882.0,19.29,4.2,81.7878048780488,6.2262,Greece,32.9,0.3,3.7,0.1,0.1,0.1,0.8,19756.990456254618
15529,2018,97.37484486897783,0.717846671740214,2.85024792594642,160565642983.587,4.340645346918355,9.773039817810053,22.68977355957033,9775564.0,3.71,7.01,76.0658536585366,3.4075,Hungary,29.6,0.7,2.8,0.1,0.2,0.2,1.0,16425.20502996932
15534,2018,50.9141387939453,0.0501700006425381,3.19834641562404,1042271532953.36,4.896325801599495,0.614300012588501,9.99415016174316,267066843.0,4.39,1.0033333333333332,70.338,0.4241,Indonesia,38.4,26.4,62.8,0.8,6.7,5.4,25.5,3902.6616754269266
15539,2018,86.1611022949219,0.987839996814728,0.488370168032449,385736680797.111,3.91101313079722,11.3766498565674,36.656421661377,4867316.0,5.74,2.97,82.2048780487805,3.3125,Ireland,30.6,0.1,0.1,0.0,0.0,0.0,0.1,79250.38785176698
15540,2018,69.8314590454102,0.367540001869202,18.0141183371874,327900695065.853,11.10939262387545,4.45792007446289,23.0621204376221,85617562.0,12.19,1.5866666666666667,76.195,1.5844,"Iran, Islamic Rep.",42.0,4.6,22.1,0.2,1.1,0.9,6.5,3829.8298550693726
15543,2018,89.1813583374023,1.44091999530792,0.794075660242686,376691526553.276,4.202028134011474,12.7519798278809,47.0739784240723,8882800.0,4.0,2.98,82.8024390243903,3.5303,Israel,38.6,1.0,3.2,0.2,0.4,0.5,1.0,42406.8454263606
15544,2018,80.32632064819336,0.401259988546371,1.13748763600395,2091932426266.94,3.79277342988784,12.964750289917,15.4588303565979,60421760.0,10.61,3.14,83.3463414634146,3.9636,Italy,35.2,2.1,3.2,1.0,1.3,1.5,2.0,34622.16966647347
15573,2018,99.257568359375,1.10706996917725,2.53445424186602,34429023435.0205,5.310230584229011,14.6020202636719,33.0747489929199,1927174.0,7.41,5.49,74.7829268292683,3.3015,Latvia,35.1,0.9,3.0,0.2,0.4,0.4,1.1,17865.031094763886
15582,2018,63.2359199523926,0.0829700008034706,4.89935015356549,1222405556421.13,10.323183629525499,1.51269996166229,16.4495906829834,124013861.0,3.27,0.98,74.015,2.4248,Mexico,46.7,9.4,31.1,0.7,2.8,2.6,10.7,9857.007487422152
15585,2018,68.4875717163086,0.253210008144379,1.45831298507127,12683068033.1043,2.71060983750131,1.93279004096985,21.9574394226074,2076217.0,21.2,4.346666666666667,76.6487804878049,2.8736,North Macedonia,33.0,7.1,20.8,1.2,2.8,3.4,7.8,6108.739131364544
15587,2018,82.1786727905273,0.491809993982315,1.15782362451512,15298004130.4975,3.22213226027113,6.64273977279663,22.1188697814941,484630.0,3.66,4.583333333333333,82.4487804878049,2.8598,Malta,28.7,0.2,0.3,0.1,0.1,0.1,0.2,31566.358109274086
15591,2018,76.2942504882813,0.200440004467964,6.82424790145521,13178094719.8612,11.472364897509301,3.1380500793457,34.1467399597168,3163991.0,5.38,7.333333333333333,71.199,3.8518,Mongolia,32.7,6.9,38.3,0.1,1.3,0.7,10.9,4165.022820817506
15597,2018,75.49260711669919,0.26154001057148,0.884709160571244,358788833524.945,8.809581431653289,1.60588502883911,19.563069343566852,32399271.0,3.3,1.7866666666666668,75.644,1.9398,Malaysia,41.2,0.2,3.4,0.0,0.0,0.0,0.6,11073.978594300625
15604,2018,90.3683166503906,0.627430021762848,1.70349794744475,914043438179.591,5.339079859739515,11.7291698455811,33.039680480957,17231624.0,3.83,3.17,81.8121951219512,3.7092,Netherlands,28.1,0.2,0.4,0.1,0.1,0.1,0.2,53044.532435224384
15605,2018,99.22284126281737,1.0116000026464462,2.76483134528794,439788625883.8,5.49473591165774,10.757217407226548,37.754168510437026,5311916.0,3.8,3.53,82.7585365853659,4.834,Norway,27.6,0.3,0.5,0.2,0.2,0.3,0.3,82792.84271133052
15612,2018,19.9216003417969,0.0087000001221895,5.07805725868917,356128167702.894,7.16885406587733,1.45052003860474,3.17432999610901,219731479.0,4.08,0.62,66.482,0.9801,Pakistan,29.6,39.8,84.5,0.6,9.0,4.9,36.3,1620.7425960250964
15613,2018,69.4722290039063,0.232899993658066,0.761578359399948,67294169234.6291,9.092403399379124,16.8009796142578,26.7175807952881,4165255.0,5.218,2.27,77.863,1.6055,Panama,49.2,4.4,12.5,0.4,1.4,1.4,4.7,16156.074294281885
15618,2018,86.91825485229495,0.543279990553856,1.81295156542681,588779850763.487,4.513011186193619,20.580934524536097,26.6367597579956,37974750.0,3.85,6.54,77.6024390243903,2.372866666666667,Poland,30.2,0.4,1.4,0.1,0.2,0.2,0.5,15504.50893721452
15622,2018,54.3030204772949,0.588530004024506,0.99371568346825,242313116577.963,4.623682974238335,13.6415901184082,18.6854991912842,10283822.0,6.99,3.45,81.3243902439024,5.3117,Portugal,33.5,0.7,2.1,0.2,0.3,0.3,0.8,23562.554522818755
15623,2018,50.1185607910156,0.0557999983429909,3.97561015740689,40225448651.3062,11.58444538821395,6.9596700668335,15.2228899002075,6443328.0,6.22,0.8049999999999999,73.568,1.3544,Paraguay,46.0,5.8,19.6,0.3,1.6,1.4,6.6,6242.961502395377
15642,2018,89.93006324768068,0.3746574968099595,1.95984076293803,50640662859.4987,2.740780774010875,2.1079999804496774,20.781927585601828,6982604.0,12.73,5.593333333333334,75.890243902439,2.4603,Serbia,35.0,5.9,17.2,1.5,2.7,2.9,6.6,7252.403667671646
15649,2018,99.2685623168945,0.836290001869202,2.51403712883808,106137924015.591,6.186008198194481,19.3569297790527,22.1553707122803,5446771.0,6.54,5.7,77.2658536585366,3.517,Slovak Republic,25.0,1.3,3.4,0.1,0.3,0.2,1.3,19486.393684550167
15650,2018,97.91751861572266,2.60090744495392,1.73860861988181,54177882425.8421,7.089452370547745,15.162037849426277,27.443370342254624,2073894.0,5.11,4.43,81.3780487804878,3.1721,Slovenia,24.6,0.0,0.1,0.0,0.0,0.0,0.0,26123.74712779057
15651,2018,90.9111785888672,1.241047501564025,1.95353530127029,555455371487.089,5.09838660246941,11.288134813308726,32.68145751953127,10175214.0,6.36,2.14,82.5585365853659,4.4055,Sweden,30.0,0.9,1.4,0.6,0.7,0.7,0.9,54589.06038606058
15672,2018,60.533644676208496,0.38582999259233447,16.3324638988929,778476714087.962,5.1799525259012995,2.095650017261508,18.8507146835327,82809304.0,10.89,2.85,77.563,1.8597,Turkiye,41.9,1.4,10.9,0.0,0.3,0.0,2.6,9400.836337037224
15679,2018,96.0293731689453,2.03264999389648,2.44258329692818,20533057312000.0,6.4294630186527,13.0503797531128,45.167911529541,326838199.0,3.9,2.813333333333334,78.6390243902439,2.61,United States,41.4,1.2,1.7,0.9,1.0,1.0,1.2,62823.30943819697
15711,2019,88.4269638061523,0.603200018405914,1.43681956996435,535865692402.342,6.12096377150522,15.6211595535278,35.7981986999512,11488980.0,5.36,5.58,81.9951219512195,3.1495,Belgium,27.2,0.1,0.2,0.1,0.1,0.1,0.1,46641.711657809654
15722,2019,64.6958389282227,0.18690000474453,1.83954504969032,40895322850.9407,8.7017791007376,1.3395299911499,31.0992298126221,11777315.0,3.68,1.28,67.841,1.31,Bolivia,41.6,5.7,15.5,0.6,1.9,1.9,5.8,3472.3808313644236
15723,2019,59.11318333943684,0.22644000252087934,3.73297621216894,1873288159000.64,11.5536597805284,0.843143343925476,15.874383290608733,211782878.0,12.05,2.0999999999999996,75.338,2.3106,Brazil,53.5,10.8,26.2,2.1,4.5,5.4,11.0,8845.323931241694
15742,2019,54.3698705037435,0.2682649940252305,2.09604635327805,64417670555.7821,10.8785114228484,2.7764967282613138,21.989700317382837,5084532.0,10.81,1.1,79.427,2.9979999999999998,Costa Rica,48.2,3.5,13.7,0.4,1.1,1.1,4.3,12669.341161739585
15747,2019,81.66757202148439,0.8411833445231114,0.250370996758456,25945194240.4544,5.3466254345444,12.086623191833498,37.639439900716134,1228836.0,7.07,3.415,81.397,3.1437,Cyprus,31.2,0.2,0.3,0.2,0.2,0.2,0.2,21113.634561857238
15748,2019,99.8096313476563,0.681429982185364,2.84787595918047,252548179964.897,4.77548092277927,16.0015602111816,21.0129203796387,10671870.0,2.01,6.636666666666667,79.2292682926829,4.0601,Czechia,25.3,0.0,0.3,0.0,0.0,0.0,0.1,23664.84786311087
15749,2019,96.17529805501304,1.3620466391245534,1.44565976888251,3888226035921.49,4.64167927814672,11.729046503702799,26.939566294352232,83092962.0,3.14,8.030000000000001,81.2926829268293,4.3716,Germany,31.7,0.2,0.2,0.0,0.0,0.0,0.1,46793.6867615995
15752,2019,93.80379486083984,0.9133999745051073,0.758131572511619,346498737961.635,3.51602038320691,12.567143440246568,36.758726755777964,5814422.0,5.02,2.6,81.4512195121951,4.122333333333333,Denmark,27.7,0.3,0.4,0.2,0.2,0.3,0.3,59592.98068864541
15753,2019,67.1670379638672,0.0,1.8106037704296,88941371980.2651,15.48988619393,1.19762003421783,21.9709796905518,10881882.0,6.18,1.5,73.577,1.4518,Dominican Republic,41.9,3.5,20.2,0.2,0.9,0.8,5.6,8173.344645739138
15761,2019,72.9591369628906,0.306490004062653,9.15279959324812,318678815489.749,4.76370850328626,0.692979991436005,6.16790008544922,105618671.0,7.851,1.43,71.358,0.7463,"Egypt, Arab Rep.",31.9,17.6,68.8,0.3,3.4,1.5,23.2,3017.258335789408
15764,2019,78.09643809000653,0.7430633306503296,0.699518994458693,1394320055129.38,3.62210162451938,13.2181167602539,31.446659723917673,47134837.0,14.1,2.97,83.8317073170732,4.4411,Spain,34.3,1.1,2.8,0.6,0.7,0.8,1.2,29581.51855132924
15765,2019,97.8234634399414,0.931609988212585,2.27725931243518,31081901909.2151,4.22251355239039,21.2413291931152,39.093057632446275,1326898.0,4.51,4.673333333333333,78.6463414634147,3.4724,Estonia,30.8,0.9,1.4,0.3,0.5,0.6,0.8,23424.484707351356
15771,2019,85.5956573486328,0.846279978752136,1.10825492288292,2728870246705.83,6.35586909299778,10.5139303207397,32.1738395690918,67388001.0,8.41,5.983333333333333,82.8268292682927,3.2735,France,31.2,0.1,0.4,0.0,0.0,0.1,0.1,40494.89829362693
15775,2019,99.77520751953125,1.0402249693870549,1.73810460086511,2857057847953.02,3.68614740758269,12.7830400466919,45.6689739227295,66836327.0,3.74,2.46,81.4048780487805,2.9093,United Kingdom,32.8,0.5,0.7,0.2,0.4,0.5,0.5,42747.080460495985
15783,2019,69.23242568969725,0.6139400005340575,0.25300752203812,205257014892.498,3.9092271407784,4.633854985237125,24.004769325256348,10721582.0,17.31,4.203333333333333,81.6390243902439,6.3072,Greece,33.1,1.3,3.9,0.4,0.7,0.7,1.5,19144.28438755568
15795,2019,97.6789627075195,0.699990004301071,3.3385863538201,164020460331.659,4.13719063874997,10.21027994155883,23.197484970092802,9771141.0,3.42,7.010000000000001,76.3195121951219,3.5248,Hungary,30.0,0.9,2.5,0.1,0.3,0.3,0.9,16786.21363990746
15800,2019,49.82155990600583,0.04537333299716317,3.03058664969491,1119099871386.16,4.74791485029487,0.5937666694323224,10.140140215555824,269582878.0,3.59,1.0150000000000001,70.518,0.4651,Indonesia,37.6,24.7,61.9,0.6,6.0,4.4,24.5,4151.227554541353
15805,2019,86.1611022949219,0.987839996814728,0.939044481054341,399321701632.424,3.9095342520665,11.3766498565674,36.656421661377,4934340.0,4.95,2.966666666666667,82.7024390243903,3.352,Ireland,30.8,0.1,0.2,0.0,0.1,0.1,0.1,80927.07467106523
15806,2019,69.8314590454102,0.367540001869202,39.9073455697783,283649531542.631,10.6036644428042,4.45792007446289,23.0621204376221,86564202.0,10.74,1.63,76.103,1.3568,"Iran, Islamic Rep.",40.9,6.0,27.0,0.2,1.4,1.0,8.1,3276.753265080997
15810,2019,82.1943817138672,0.401259988546371,0.611246943765291,2011302198827.41,3.85670624309975,12.964750289917,16.5650005340576,59729081.0,9.95,3.1633333333333336,83.4975609756098,3.9958,Italy,34.6,1.3,2.6,0.8,0.9,1.0,1.4,33673.75096274141
15839,2019,99.238639831543,0.7597349882125876,2.81140920075622,34343961072.8229,4.9656268353408,17.0333690643311,33.9761009216309,1913822.0,6.31,5.593333333333334,75.3878048780488,3.2795,Latvia,34.5,0.8,2.6,0.2,0.3,0.2,0.9,17945.22221649814
15870,2019,90.43338012695308,0.6377100149790447,2.63369910249593,910194347568.61,5.76499055099377,11.961793263753266,33.75381406148273,17344874.0,3.38,3.2866666666666666,82.1121951219512,3.7689,Netherlands,29.2,0.1,0.4,0.0,0.1,0.1,0.1,52476.27325333179
15871,2019,99.188232421875,1.08565998077393,2.16773003305405,408742840909.091,5.59829045075369,11.5490198135376,39.2325706481934,5347896.0,3.69,3.6033333333333335,82.9585365853659,4.94,Norway,27.7,0.3,0.5,0.1,0.2,0.2,0.2,76430.58894733386
15879,2019,69.4722290039063,0.232899993658066,-0.355083821021217,69721787532.9789,8.77274038420363,16.8009796142578,26.7175807952881,4232532.0,6.33,2.25,77.81,1.6324,Panama,49.8,3.7,12.1,0.4,1.1,1.0,4.3,16472.831754840576
15884,2019,86.91825485229495,0.543279990553856,2.227478809383,596058473058.766,4.24088228218582,20.580934524536097,26.6367597579956,37965475.0,3.28,6.6000000000000005,77.9048780487805,2.3967,Poland,28.8,0.2,0.8,0.0,0.1,0.1,0.2,15700.013579673796
15888,2019,57.9531211853027,0.719460010528564,0.338178410046125,239986922638.897,4.79371579293751,15.1050901412964,20.7785091400146,10286263.0,6.46,3.41,81.6756097560976,5.4837,Portugal,32.8,0.2,1.5,0.1,0.1,0.1,0.4,23330.817288931557
15889,2019,52.6143417358398,0.0637099966406822,2.7570972756279,37925338460.1556,11.1075949803312,7.29219007492065,16.194299697876,6530026.0,6.59,0.83,73.621,1.20295,Paraguay,45.7,5.1,19.7,0.2,1.3,1.0,6.2,5807.838814141874
15915,2019,99.0162200927734,0.839690029621124,2.66456133425443,105710052464.625,6.28671780232579,20.3189792633057,23.034309387207,5454147.0,5.75,5.766666666666667,77.6658536585366,3.565,Slovak Republic,23.2,0.5,2.0,0.0,0.1,0.1,0.6,19381.592110484922
